,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1334,1,2015-01-15 10:26:12,2015-01-15 10:39:05,1,1.4,-73.97256469726561,40.75384521484375,1,N,-73.98822021484375,40.74080657958984,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
1335,1,2015-01-15 10:26:12,2015-01-15 10:43:52,2,2.6,-73.9773941040039,40.789897918701165,1,N,-73.95590209960938,40.76611709594727,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1336,1,2015-01-15 10:26:12,2015-01-15 10:32:31,1,0.8,-73.9578399658203,40.7794075012207,1,N,-73.95165252685547,40.77099990844727,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1337,1,2015-01-15 10:26:13,2015-01-15 10:31:38,1,0.6,0.0,0.0,1,N,0.0,0.0,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1338,1,2015-01-15 10:26:13,2015-01-15 10:35:01,1,0.5,-73.98423767089844,40.74566650390625,1,N,-73.97926330566406,40.74409866333008,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1339,1,2015-01-20 23:47:11,2015-01-20 23:53:48,1,1.0,-73.97276306152342,40.75045776367188,1,N,-73.98678588867188,40.749141693115234,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1340,1,2015-01-20 23:47:12,2015-01-20 23:58:10,2,2.7,-73.99323272705078,40.72554397583008,1,N,-73.9661865234375,40.75545501708984,1,11.0,0.5,0.5,3.69,0.0,0.3,15.99
1341,1,2015-01-20 23:47:14,2015-01-20 23:54:07,1,1.7,-73.96363830566406,40.68846130371094,1,N,-73.93592071533203,40.68644714355469,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1342,1,2015-01-20 23:47:14,2015-01-20 23:59:32,1,3.1,-73.99478149414062,40.71828079223633,1,N,-73.95452880859375,40.71939086914063,1,12.5,0.5,0.5,2.5,0.0,0.3,16.3
1343,1,2015-01-20 23:47:14,2015-01-20 23:49:35,1,0.7,-73.98102569580078,40.75944900512695,1,N,-73.99164581298828,40.76387786865234,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
1344,1,2015-01-20 23:47:15,2015-01-20 23:54:02,1,2.1,-73.97571563720702,40.7525634765625,1,N,-73.95572662353516,40.774578094482415,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1345,1,2015-01-20 23:47:16,2015-01-21 00:00:31,1,3.1,-74.0155029296875,40.7155647277832,1,N,-73.99505615234375,40.74557113647461,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
1346,1,2015-01-20 23:47:17,2015-01-20 23:54:56,1,1.6,0.0,0.0,1,N,0.0,0.0,1,7.5,0.5,0.5,0.75,0.0,0.3,9.55
1347,1,2015-01-20 23:47:17,2015-01-21 00:04:24,1,9.0,-73.9832763671875,40.77119827270508,1,N,-73.9162826538086,40.83805084228516,3,27.0,0.5,0.5,0.0,0.0,0.3,28.3
1348,1,2015-01-20 23:47:18,2015-01-20 23:59:23,1,3.9,-73.96067810058595,40.772274017333984,1,N,-73.91891479492188,40.742958068847656,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
1349,1,2015-01-20 23:47:18,2015-01-20 23:56:57,1,2.7,-73.9876937866211,40.71976852416992,1,N,-73.95536804199219,40.7182502746582,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
1350,1,2015-01-20 23:47:19,2015-01-20 23:51:17,1,0.7,-73.94298553466798,40.8165397644043,1,N,-73.95047760009764,40.812408447265625,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1351,1,2015-01-20 23:47:19,2015-01-20 23:56:29,1,3.1,-73.96771240234375,40.7669334411621,1,N,-73.92340087890625,40.75348281860352,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
1352,1,2015-01-20 23:47:20,2015-01-21 00:04:03,1,4.3,-74.0028305053711,40.733352661132805,1,N,-73.97479248046875,40.68016815185546,1,16.0,0.5,0.5,2.08,0.0,0.3,19.38
1353,1,2015-01-20 23:47:21,2015-01-21 00:01:51,1,4.8,-73.98989868164062,40.72940444946289,1,N,-73.9724884033203,40.7856674194336,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8
1354,1,2015-01-20 23:47:21,2015-01-20 23:54:19,1,2.2,-74.00650024414062,40.711380004882805,1,N,-73.98632049560547,40.689109802246094,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1355,1,2015-01-20 23:47:22,2015-01-20 23:54:58,3,1.7,-73.99259948730467,40.72541809082031,1,N,-74.00734710693358,40.705223083496094,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
1356,1,2015-01-20 23:47:22,2015-01-21 00:00:24,1,3.3,-73.97024536132812,40.75282287597656,1,N,-74.00556945800781,40.72568130493164,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
1357,1,2015-01-20 23:47:22,2015-01-20 23:52:16,1,1.1,-73.98868560791014,40.73725128173828,1,N,-73.97818756103516,40.75102996826172,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1358,1,2015-01-20 23:47:23,2015-01-20 23:52:41,1,1.4,-73.95998382568358,40.773468017578125,1,N,-73.97386932373048,40.75480270385742,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
1359,1,2015-01-20 23:47:24,2015-01-20 23:59:01,1,1.9,-73.99728393554686,40.73326873779297,1,N,-73.99486541748048,40.75006103515625,1,10.0,0.5,0.5,3.39,0.0,0.3,14.69
1360,1,2015-01-20 23:47:25,2015-01-20 23:52:49,1,1.5,-73.97624969482422,40.78070831298828,1,N,-73.96366882324217,40.79539108276367,1,7.0,0.5,0.5,1.7,0.0,0.3,10.0
1361,1,2015-01-26 13:55:39,2015-01-26 14:05:03,2,1.5,-74.01573944091797,40.71077728271485,1,N,-74.00116729736328,40.71788787841797,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1362,1,2015-01-26 13:55:39,2015-01-26 14:07:38,1,0.7,-73.98812103271484,40.73738098144531,1,N,-73.97845458984375,40.73678207397461,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1363,1,2015-01-26 13:55:39,2015-01-26 14:12:47,1,1.9,-73.9759063720703,40.75079727172852,1,N,-73.99529266357422,40.74455642700195,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1364,1,2015-01-26 13:55:39,2015-01-26 13:58:54,0,0.4,-73.96360015869139,40.7740478515625,1,N,-73.959228515625,40.78014755249024,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1365,1,2015-01-26 13:55:40,2015-01-26 15:56:35,1,21.4,-73.78102111816406,40.64509201049805,5,N,-74.02790069580078,40.74732208251953,1,92.8,0.0,0.0,22.0,17.08,0.3,132.18
1366,1,2015-01-26 13:55:40,2015-01-26 14:00:26,2,0.5,-73.99015808105469,40.77194213867188,1,N,-73.98320007324217,40.76774597167969,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1367,1,2015-01-26 13:55:40,2015-01-26 14:02:34,1,1.2,-73.98996734619139,40.74143600463867,1,N,-74.00336456298828,40.73533630371094,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1368,2,2015-01-28 17:32:22,2015-01-28 17:36:09,1,0.67,-73.982177734375,40.77418518066406,1,N,-73.98278045654298,40.78191757202149,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1369,2,2015-01-28 17:32:22,2015-01-28 17:37:13,1,1.07,-73.95490264892578,40.777381896972656,1,N,-73.95948028564453,40.76726913452149,1,5.5,1.0,0.5,1.3,0.0,0.3,8.6
1370,2,2015-01-28 17:32:22,2015-01-28 17:42:30,5,0.9,-73.96703338623048,40.76409149169922,1,N,-73.97464752197266,40.7525520324707,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
1371,2,2015-01-28 17:32:22,2015-01-28 17:36:02,1,0.77,-73.98265838623048,40.76143264770508,1,N,-73.9892578125,40.75236511230469,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1372,2,2015-01-28 17:32:23,2015-01-28 17:38:22,2,1.5,-73.9518051147461,40.78188705444336,1,N,-73.9374008178711,40.798622131347656,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1373,2,2015-01-28 17:32:23,2015-01-28 17:42:10,1,1.18,-73.97089385986328,40.76454925537109,1,N,-73.9778823852539,40.773487091064446,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1374,2,2015-01-28 17:32:23,2015-01-28 17:43:44,2,1.72,-74.0056915283203,40.75101089477539,1,N,-73.9871826171875,40.736698150634766,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
1375,2,2015-01-28 17:32:23,2015-01-28 17:38:46,2,1.13,-73.96389007568358,40.76559066772461,1,N,-73.95220184326173,40.77806091308594,1,6.5,1.0,0.5,1.5,0.0,0.3,9.8
1376,2,2015-01-28 17:32:23,2015-01-28 17:47:19,2,1.14,-73.98678588867188,40.76108169555664,1,N,-73.98433685302734,40.77492141723633,1,10.5,1.0,0.5,1.0,0.0,0.3,13.3
1377,2,2015-01-28 17:32:24,2015-01-28 17:37:16,2,0.93,-73.97343444824217,40.79227828979492,1,N,-73.96673583984375,40.80397033691406,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1378,2,2015-01-01 06:10:25,2015-01-01 06:43:13,1,8.35,-74.00496673583984,40.740840911865234,1,N,-73.95121002197266,40.64678955078125,2,30.0,0.0,0.5,0.0,0.0,0.0,30.5
1379,1,2015-01-01 06:10:27,2015-01-01 06:37:21,1,7.2,-73.98540496826173,40.76326751708984,1,N,-73.93584442138672,40.697357177734375,2,25.0,0.0,0.5,0.0,0.0,0.0,25.8
1380,2,2015-01-01 06:10:27,2015-01-01 06:39:10,2,12.11,-73.97444915771484,40.79112243652344,1,N,-73.96501922607422,40.684280395507805,1,36.5,0.0,0.5,10.95,0.0,0.3,48.25
1381,2,2015-01-01 06:10:27,2015-01-01 06:16:51,2,2.17,-73.91708374023438,40.78035736083984,1,N,-73.9407501220703,40.75587844848633,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1382,2,2015-01-01 06:10:27,2015-01-01 06:19:47,4,2.1,-73.98114776611328,40.74776840209961,1,N,-73.98109436035155,40.72541809082031,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6
1383,2,2015-01-01 06:10:27,2015-01-01 06:20:18,4,3.59,-73.986572265625,40.76694107055664,1,N,-73.95657348632812,40.80524063110352,1,12.0,0.0,0.5,2.4,0.0,0.3,15.2
1384,2,2015-01-01 06:10:28,2015-01-01 06:12:22,2,0.64,-73.99366760253906,40.7523307800293,1,N,-74.00066375732422,40.75524139404297,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1385,2,2015-01-01 06:10:28,2015-01-01 06:17:56,2,1.78,-73.98043060302734,40.730228424072266,1,N,-74.00627899169923,40.74391174316406,1,8.0,0.0,0.5,2.4,0.0,0.3,11.2
1386,1,2015-01-01 06:10:29,2015-01-01 06:14:45,1,0.7,-73.9891586303711,40.75542449951172,1,N,-73.98099517822266,40.75555038452149,2,5.0,0.0,0.5,0.0,0.0,0.0,5.8
1387,1,2015-01-01 06:10:29,2015-01-01 06:32:19,2,11.2,-73.98001098632812,40.77550506591797,1,N,-73.86512756347656,40.770523071289055,1,31.5,0.0,0.5,7.5,5.33,0.0,45.13
1388,2,2015-01-01 06:10:30,2015-01-01 06:18:32,1,4.43,-73.92586517333984,40.86319351196289,1,N,-73.9334487915039,40.803001403808594,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1389,1,2015-01-01 06:10:32,2015-01-01 06:25:45,1,3.2,-73.95161437988281,40.71094131469727,1,N,-73.9520492553711,40.66813659667969,2,13.0,0.0,0.5,0.0,0.0,0.0,13.8
1390,1,2015-01-01 06:10:32,2015-01-01 06:13:17,1,0.9,-73.98363494873048,40.74645614624024,1,N,-73.97431182861328,40.75385284423828,1,5.0,0.0,0.5,0.5,0.0,0.0,6.3
1391,2,2015-01-01 06:10:32,2015-01-01 06:20:34,1,1.81,-73.97598266601561,40.74470901489258,1,N,-73.99951171875,40.73871994018555,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6
1392,2,2015-01-01 06:10:32,2015-01-01 06:14:40,5,0.9,-73.94208526611328,40.7542724609375,1,N,-73.94003295898438,40.76329040527344,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1393,1,2015-01-01 06:10:33,2015-01-01 06:30:35,1,6.4,-73.98836517333984,40.74830627441406,1,N,-73.89606475830078,40.73363494873047,2,21.5,0.0,0.5,0.0,0.0,0.0,22.3
1394,2,2015-01-01 06:10:33,2015-01-01 06:26:14,1,4.12,-73.98830413818358,40.73155212402344,1,N,-73.99402618408203,40.68630599975586,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
1395,2,2015-01-01 06:10:34,2015-01-01 06:32:23,1,6.79,-74.00556945800781,40.75109100341797,1,N,-73.96114349365233,40.67225646972656,1,23.5,0.0,0.5,4.7,0.0,0.3,29.0
1396,1,2015-01-01 06:10:35,2015-01-01 06:35:16,1,10.1,-73.98821258544923,40.76459884643555,1,N,-73.87083435058595,40.77405548095703,2,30.5,0.0,0.5,0.0,0.0,0.0,31.3
1397,1,2015-01-01 06:10:35,2015-01-01 06:14:40,1,0.4,-73.9201889038086,40.75959396362305,1,N,-73.91970825195312,40.75619888305664,2,4.5,0.0,0.5,0.0,0.0,0.0,5.3
1398,2,2015-01-01 06:10:35,2015-01-01 06:16:54,5,1.38,-73.97666168212889,40.74790954589844,1,N,-73.99105834960938,40.74898147583008,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1399,2,2015-01-01 06:10:35,2015-01-01 06:13:13,1,0.46,-73.99288177490233,40.75859069824219,1,N,-73.99990844726561,40.76137161254882,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1400,1,2015-01-21 05:45:18,2015-01-21 06:18:59,1,8.6,-73.9664306640625,40.75806427001953,1,N,-73.87082672119139,40.77407455444336,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3
1401,1,2015-01-21 05:45:20,2015-01-21 05:55:39,2,2.8,-73.99146270751953,40.74986267089844,1,N,-73.95838165283203,40.76542663574219,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
1402,1,2015-01-21 05:45:20,2015-01-21 05:51:10,1,1.4,-73.9661636352539,40.76482009887695,1,N,-73.98263549804686,40.7563362121582,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
1403,1,2015-01-21 05:45:23,2015-01-21 05:49:31,1,0.8,-73.89984893798828,40.768497467041016,1,N,-73.911865234375,40.77530288696289,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1404,1,2015-01-21 05:45:24,2015-01-21 05:52:28,1,1.9,-73.95068359375,40.770938873291016,1,N,-73.97120666503906,40.75773620605469,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
1405,1,2015-01-21 05:45:25,2015-01-21 06:21:18,1,21.1,-73.77678680419923,40.64524841308594,2,N,-73.97438049316406,40.783447265625,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13
1406,1,2015-01-04 13:59:28,2015-01-04 14:19:08,3,2.8,-73.9926528930664,40.72686767578125,1,N,-73.98554992675781,40.759708404541016,2,14.5,0.0,0.5,0.0,0.0,0.0,15.3
1407,1,2015-01-04 13:59:28,2015-01-04 14:09:10,1,1.4,-74.000732421875,40.75824737548828,1,N,-73.97826385498048,40.75131988525391,2,8.0,0.0,0.5,0.0,0.0,0.0,8.8
1408,2,2015-01-04 13:59:28,2015-01-04 14:19:07,1,2.19,-74.00419616699219,40.733001708984375,1,N,-73.99445343017578,40.75518798828125,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1409,2,2015-01-04 13:59:28,2015-01-04 14:17:30,1,1.57,-73.9940414428711,40.75123596191406,1,N,-73.97362518310547,40.755081176757805,1,12.0,0.0,0.5,2.4,0.0,0.3,15.2
1410,1,2015-01-04 13:59:29,2015-01-04 14:03:10,1,0.7,-74.00153350830078,40.74098587036133,1,N,-73.99200439453125,40.74174118041992,1,4.5,0.0,0.5,1.0,0.0,0.0,6.3
1411,1,2015-01-04 13:59:29,2015-01-04 14:12:58,1,3.0,-74.0086669921875,40.71950912475586,1,N,-73.9827651977539,40.75558090209961,3,12.0,0.0,0.5,0.0,0.0,0.0,12.8
1412,2,2015-01-04 13:59:29,2015-01-04 14:13:02,1,5.05,-73.91154479980467,40.77692031860352,1,N,-73.94180297851561,40.79840087890625,2,16.5,0.0,0.5,0.0,5.33,0.3,22.63
1413,2,2015-01-04 13:59:29,2015-01-04 14:04:59,1,1.2,-73.98628997802734,40.726295471191406,1,N,-73.98231506347656,40.7393913269043,1,6.0,0.0,0.5,1.5,0.0,0.3,8.3
1414,2,2015-01-04 13:59:29,2015-01-04 14:05:34,5,0.93,-73.98702239990233,40.74784851074219,1,N,-73.98152160644531,40.739070892333984,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1415,1,2015-01-04 13:59:30,2015-01-04 14:03:55,1,0.9,-73.99463653564453,40.74559020996094,1,N,-74.00506591796875,40.73594665527344,1,5.5,0.0,0.5,1.0,0.0,0.0,7.3
1416,2,2015-01-12 19:08:31,2015-01-12 19:27:25,1,2.43,-73.9814224243164,40.758495330810554,1,N,-73.95641326904298,40.78116989135742,1,14.5,1.0,0.5,3.1,0.0,0.3,19.4
1417,2,2015-01-12 19:08:31,2015-01-12 19:16:20,2,1.55,-73.98414611816406,40.7291145324707,1,N,-73.98457336425781,40.74495315551758,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1418,2,2015-01-12 19:08:31,2015-01-12 19:26:28,5,4.17,-73.96724700927734,40.758731842041016,1,N,-73.96367645263672,40.80378341674805,1,16.0,1.0,0.5,3.4,0.0,0.3,21.2
1419,2,2015-01-12 19:08:31,2015-01-12 19:15:11,2,0.89,-73.98148345947266,40.761016845703125,1,N,-73.9815673828125,40.770320892333984,1,6.0,1.0,0.5,1.0,0.0,0.3,8.8
1420,2,2015-01-12 19:08:31,2015-01-12 19:27:55,1,3.7,-73.96294403076173,40.71204376220703,1,N,-73.91217803955078,40.693672180175774,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
1421,2,2015-01-12 19:08:31,2015-01-12 19:19:04,1,1.36,-73.9763412475586,40.756542205810554,1,N,-73.96255493164062,40.77282333374024,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1422,2,2015-01-12 19:08:32,2015-01-12 19:17:18,1,1.45,-73.98150634765625,40.751323699951165,1,N,-73.99923706054686,40.74397659301758,1,8.0,1.0,0.5,1.5,0.0,0.3,11.3
1423,2,2015-01-12 19:08:32,2015-01-12 19:21:21,1,2.22,-73.98052215576173,40.74546051025391,1,N,-73.9869384765625,40.72114181518555,1,10.5,1.0,0.5,2.88,0.0,0.3,15.18
1424,2,2015-01-12 19:08:32,2015-01-12 19:30:16,1,3.77,-74.00151062011719,40.73601913452149,1,N,-73.96450805664062,40.77294921875,1,17.0,1.0,0.5,3.6,0.0,0.3,22.4
1425,2,2015-01-12 19:08:33,2015-01-12 19:14:13,1,0.8,-73.9976806640625,40.73785400390625,1,N,-74.00505828857422,40.73263549804688,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1426,2,2015-01-12 19:08:33,2015-01-12 19:19:05,1,2.59,-73.9979476928711,40.74094009399414,1,N,-73.98642730712889,40.7674217224121,1,10.0,1.0,0.5,0.0,0.0,0.3,11.8
1427,2,2015-01-12 19:08:33,2015-01-12 19:38:47,1,7.11,-73.96774291992188,40.803035736083984,1,N,-73.9557113647461,40.7378158569336,2,26.0,1.0,0.5,0.0,0.0,0.3,27.8
1428,2,2015-01-12 19:08:34,2015-01-12 19:16:43,1,1.68,-73.97320556640625,40.76363754272461,1,N,-73.99122619628906,40.75038146972656,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
1429,2,2015-01-12 19:08:34,2015-01-12 19:23:06,2,2.72,-74.00066375732422,40.72085571289063,1,N,-73.99327850341797,40.75209045410156,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
1430,2,2015-01-12 19:08:35,2015-01-12 19:31:35,1,11.04,-73.86505889892578,40.77056884765625,1,N,-74.00438690185547,40.72774887084961,1,32.0,1.0,0.5,7.0,0.0,0.3,40.8
1431,2,2015-01-12 19:08:35,2015-01-12 19:13:31,1,1.23,-73.97354888916014,40.76200866699219,1,N,-73.96134948730467,40.77004623413086,1,6.0,1.0,0.5,1.4,0.0,0.3,9.2
1432,2,2015-01-12 19:08:35,2015-01-12 19:16:35,1,1.57,-73.95285034179686,40.77214050292969,1,N,-73.9749526977539,40.78012847900391,1,8.0,1.0,0.5,1.35,0.0,0.3,11.15
1433,2,2015-01-12 19:08:36,2015-01-12 19:15:24,6,1.26,-73.95832061767578,40.77595138549805,1,N,-73.95417022705078,40.763938903808594,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
1434,2,2015-01-12 19:08:36,2015-01-12 19:15:47,1,1.28,-73.98793029785155,40.74385833740234,1,N,-73.98114776611328,40.75360107421875,1,7.0,1.0,0.5,2.0,0.0,0.3,10.8
1435,2,2015-01-12 19:08:36,2015-01-12 19:20:48,1,2.25,-73.9881820678711,40.73224258422852,1,N,-73.98642730712889,40.757606506347656,2,10.5,1.0,0.5,0.0,0.0,0.3,12.3
1436,2,2015-01-12 19:08:36,2015-01-12 19:16:11,1,0.81,-73.97888946533203,40.76200866699219,1,N,-73.9874496459961,40.768718719482415,1,6.5,1.0,0.5,1.5,0.0,0.3,9.8
1437,2,2015-01-31 11:05:40,2015-01-31 11:20:40,1,5.67,-73.99342346191406,40.71535110473633,1,N,-73.96486663818358,40.76730346679688,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
1438,2,2015-01-31 11:05:41,2015-01-31 11:10:50,1,0.86,-73.94762420654298,40.77987289428711,1,N,-73.95758819580078,40.7759895324707,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1439,2,2015-01-31 11:05:41,2015-01-31 11:13:22,1,1.33,-73.97496795654298,40.79018020629882,1,N,-73.95970153808595,40.77947998046875,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54
1440,2,2015-01-31 11:05:42,2015-01-31 11:12:33,6,1.08,-73.98625946044923,40.762508392333984,1,N,-73.96956634521484,40.759571075439446,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1441,2,2015-01-31 11:05:43,2015-01-31 11:14:27,1,1.4,-73.98435974121092,40.75849151611328,1,N,-73.96722412109375,40.764381408691406,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1442,2,2015-01-31 11:05:43,2015-01-31 11:11:22,5,1.13,-73.95953369140625,40.81433868408203,1,N,-73.96934509277344,40.80066680908203,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1443,2,2015-01-31 11:05:43,2015-01-31 11:14:57,1,1.28,-73.98372650146483,40.76793670654297,1,N,-73.9666748046875,40.765621185302734,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1444,1,2015-01-10 22:53:24,2015-01-10 23:03:14,2,1.2,-73.99227142333984,40.75838851928711,1,N,-73.98561096191406,40.74694061279297,1,7.5,0.5,0.5,1.55,0.0,0.3,10.35
1445,1,2015-01-10 22:53:24,2015-01-10 23:05:08,1,2.5,-73.98857879638672,40.76380920410156,1,N,-73.95667266845702,40.771533966064446,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8
1446,1,2015-01-10 22:53:25,2015-01-10 23:06:54,1,3.4,-73.98693084716798,40.750991821289055,1,Y,-73.94859313964844,40.77786636352539,1,13.0,0.5,0.5,3.55,0.0,0.3,17.85
1447,1,2015-01-10 22:53:25,2015-01-10 23:05:56,1,1.7,-73.99043273925781,40.737129211425774,1,N,-74.00344848632812,40.726726531982415,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
1448,1,2015-01-10 21:13:46,2015-01-10 21:24:13,1,1.5,-73.99873352050781,40.74490737915039,1,N,-73.98526763916014,40.76383972167969,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1449,1,2015-01-10 21:13:46,2015-01-10 21:26:16,2,2.8,-73.99734497070312,40.71919631958008,1,N,-73.96054077148438,40.71720123291016,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
1450,1,2015-01-10 21:13:46,2015-01-10 21:34:10,2,4.8,-74.00891876220702,40.70689392089844,1,N,-73.99099731445312,40.744659423828125,1,18.5,0.5,0.5,2.0,0.0,0.3,21.8
1451,1,2015-01-10 21:13:47,2015-01-10 21:42:47,1,6.7,-74.00825500488281,40.7380485534668,1,N,-73.94618225097656,40.77381134033203,1,25.0,0.5,0.5,5.0,0.0,0.3,31.3
1452,1,2015-01-10 21:13:47,2015-01-10 21:27:32,2,1.4,-73.99412536621094,40.72454071044922,1,N,-73.98146057128906,40.741172790527344,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
1453,1,2015-01-10 21:13:48,2015-01-10 21:27:47,1,3.1,-73.97910308837889,40.78533554077149,1,N,-73.98149108886719,40.75041961669922,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
1454,1,2015-01-10 21:13:48,2015-01-10 21:23:00,2,1.8,-73.99649047851561,40.72575759887695,1,N,-74.00935363769531,40.7049217224121,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
1455,1,2015-01-10 21:13:48,2015-01-10 21:28:32,1,3.5,-73.97812652587889,40.68981552124024,1,N,-73.95341491699219,40.71404647827149,1,13.5,0.5,0.5,3.0,0.0,0.3,17.8
1456,1,2015-01-10 21:13:49,2015-01-10 21:20:50,1,1.2,-73.97801971435547,40.74589157104492,1,N,-73.98808288574217,40.7564582824707,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
1457,1,2015-01-10 21:13:49,2015-01-10 21:34:03,1,3.9,-73.97665405273438,40.788528442382805,1,N,-73.99285125732422,40.739791870117195,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75
1458,1,2015-01-10 21:13:49,2015-01-10 21:31:13,1,2.3,-73.98690032958984,40.74722671508789,1,N,-73.9978256225586,40.724212646484375,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
1459,1,2015-01-10 21:13:50,2015-01-10 21:19:57,1,1.4,-74.0068130493164,40.73041915893555,1,N,-74.01495361328125,40.7165412902832,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1460,1,2015-01-10 21:13:50,2015-01-10 21:53:40,2,6.6,-73.995849609375,40.73876953125,1,N,-73.91453552246092,40.69903564453125,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76
1461,1,2015-01-10 21:13:50,2015-01-10 21:20:36,1,1.3,-74.00021362304686,40.71786880493164,1,N,-74.01306915283203,40.709182739257805,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1462,1,2015-01-10 21:13:50,2015-01-10 21:19:14,1,0.5,-73.9883270263672,40.72331619262695,1,N,-73.9832305908203,40.730518341064446,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1463,1,2015-01-10 21:13:50,2015-01-10 21:16:10,2,0.4,-73.97272491455078,40.796199798583984,1,N,-73.9763412475586,40.7900619506836,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
1464,1,2015-01-10 21:13:51,2015-01-10 21:21:41,2,1.5,-73.97388458251953,40.76461410522461,1,N,-73.97880554199219,40.777297973632805,1,7.5,0.5,0.5,1.2,0.0,0.3,10.0
1465,1,2015-01-10 21:13:51,2015-01-10 21:28:23,1,1.2,-73.97870635986328,40.72434616088867,1,N,-73.9920883178711,40.71504592895508,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3
