S_DROPOFF_40.685,-73.994;1	
S_DROPOFF_40.686,-73.936;1	
S_DROPOFF_40.686,-73.981;1	
S_DROPOFF_40.686,-73.994;1	
S_DROPOFF_40.686,-73.998;1	
S_DROPOFF_40.687,-73.96;1	
S_DROPOFF_40.687,-73.964;1	
S_DROPOFF_40.687,-73.966;1	
S_DROPOFF_40.687,-73.973;1	
S_DROPOFF_40.687,-73.978;1	
S_DROPOFF_40.687,-73.99;1	
S_DROPOFF_40.687,-73.994;1	
S_DROPOFF_40.688,-73.916;1	
S_DROPOFF_40.688,-73.968;1	
S_DROPOFF_40.688,-73.973;1	
S_DROPOFF_40.688,-73.978;1	
S_DROPOFF_40.688,-73.993;1	
S_DROPOFF_40.688,-73.994;1	
S_DROPOFF_40.688,-74.0;1	
S_DROPOFF_40.688,-74.182;1	
S_DROPOFF_40.689,-73.951;1	
S_DROPOFF_40.689,-73.957;1	
S_DROPOFF_40.689,-73.959;1	
S_DROPOFF_40.689,-73.986;1	
S_DROPOFF_40.689,-73.988;1	
S_DROPOFF_40.689,-73.99;1	
S_DROPOFF_40.69,-73.909;1	
S_DROPOFF_40.69,-73.916;1	
S_DROPOFF_40.69,-73.966;1	
S_DROPOFF_40.69,-73.97;1	
S_DROPOFF_40.69,-73.971;1	
S_DROPOFF_40.69,-73.978;1	
S_DROPOFF_40.69,-73.981;1	
S_DROPOFF_40.69,-73.982;1	
S_DROPOFF_40.69,-73.992;1	
S_DROPOFF_40.69,-73.994;1	
S_DROPOFF_40.69,-74.178;2	
S_DROPOFF_40.691,-73.955;1	
S_DROPOFF_40.691,-73.965;1	
S_DROPOFF_40.691,-73.989;1	
S_DROPOFF_40.691,-73.992;1	
S_DROPOFF_40.691,-73.995;1	
S_DROPOFF_40.691,-74.177;1	
S_DROPOFF_40.692,-73.912;1	
S_DROPOFF_40.692,-73.96;1	
S_DROPOFF_40.692,-73.971;1	
S_DROPOFF_40.692,-73.983;1	
S_DROPOFF_40.692,-73.989;1	
S_DROPOFF_40.692,-73.994;1	
S_DROPOFF_40.692,-73.996;1	
S_DROPOFF_40.692,-74.181;1	
S_DROPOFF_40.693,-73.847;1	
S_DROPOFF_40.693,-73.906;1	
S_DROPOFF_40.693,-73.971;1	
S_DROPOFF_40.693,-73.991;1	
S_DROPOFF_40.693,-73.993;2	
S_DROPOFF_40.693,-74.0;1	
S_DROPOFF_40.694,-73.906;1	
S_DROPOFF_40.694,-73.912;1	
S_DROPOFF_40.694,-73.932;1	
S_DROPOFF_40.694,-73.952;2	
S_DROPOFF_40.694,-73.956;1	
S_DROPOFF_40.694,-73.987;1	
S_DROPOFF_40.695,-73.928;1	
S_DROPOFF_40.695,-73.97;1	
S_DROPOFF_40.695,-73.983;1	
S_DROPOFF_40.695,-73.991;1	
S_DROPOFF_40.695,-73.994;1	
S_DROPOFF_40.695,-73.996;3	
S_DROPOFF_40.695,-74.177;4	
S_DROPOFF_40.696,-73.927;1	
S_DROPOFF_40.696,-73.928;1	
S_DROPOFF_40.696,-73.972;1	
S_DROPOFF_40.697,-73.933;1	
S_DROPOFF_40.697,-73.936;2	
S_DROPOFF_40.697,-73.938;1	
S_DROPOFF_40.697,-73.957;1	
S_DROPOFF_40.697,-73.991;1	
S_DROPOFF_40.698,-73.922;1	
S_DROPOFF_40.698,-73.994;1	
S_DROPOFF_40.699,-73.915;1	
S_DROPOFF_40.699,-73.93;1	
S_DROPOFF_40.699,-73.987;1	
S_DROPOFF_40.7,-73.991;1	
S_DROPOFF_40.7,-73.995;1	
S_DROPOFF_40.701,-73.968;1	
S_DROPOFF_40.702,-73.92;1	
S_DROPOFF_40.702,-73.99;2	
S_DROPOFF_40.702,-74.009;1	
S_DROPOFF_40.702,-74.01;2	
S_DROPOFF_40.702,-74.011;1	
S_DROPOFF_40.702,-74.014;2	
S_DROPOFF_40.703,-73.933;1	
S_DROPOFF_40.703,-73.985;1	
S_DROPOFF_40.703,-73.991;1	
S_DROPOFF_40.703,-73.994;2	
S_DROPOFF_40.703,-74.011;2	
S_DROPOFF_40.704,-73.896;1	
S_DROPOFF_40.704,-73.936;1	
S_DROPOFF_40.704,-73.939;1	
S_DROPOFF_40.704,-73.987;1	
S_DROPOFF_40.704,-73.995;1	
S_DROPOFF_40.704,-74.008;2	
S_DROPOFF_40.704,-74.009;4	
S_DROPOFF_40.704,-74.013;1	
S_DROPOFF_40.704,-74.014;2	
S_DROPOFF_40.705,-74.007;5	
S_DROPOFF_40.705,-74.008;4	
S_DROPOFF_40.705,-74.009;3	
S_DROPOFF_40.705,-74.013;1	
S_DROPOFF_40.705,-74.014;1	
S_DROPOFF_40.705,-74.015;1	
S_DROPOFF_40.705,-74.016;1	
S_DROPOFF_40.705,-74.017;5	
S_DROPOFF_40.706,-73.916;1	
S_DROPOFF_40.706,-73.96;1	
S_DROPOFF_40.706,-73.965;1	
S_DROPOFF_40.706,-74.003;1	
S_DROPOFF_40.706,-74.006;2	
S_DROPOFF_40.706,-74.007;4	
S_DROPOFF_40.706,-74.009;1	
S_DROPOFF_40.706,-74.013;1	
S_DROPOFF_40.706,-74.017;1	
S_DROPOFF_40.707,-73.954;1	
S_DROPOFF_40.707,-74.005;3	
S_DROPOFF_40.707,-74.007;1	
S_DROPOFF_40.707,-74.008;1	
S_DROPOFF_40.707,-74.012;1	
S_DROPOFF_40.707,-74.016;1	
S_DROPOFF_40.708,-73.961;1	
S_DROPOFF_40.708,-73.967;1	
S_DROPOFF_40.708,-74.002;2	
S_DROPOFF_40.708,-74.004;1	
S_DROPOFF_40.708,-74.006;2	
S_DROPOFF_40.708,-74.007;1	
S_DROPOFF_40.708,-74.008;1	
S_DROPOFF_40.708,-74.01;1	
S_DROPOFF_40.708,-74.017;2	
S_DROPOFF_40.709,-73.947;1	
S_DROPOFF_40.709,-73.952;1	
S_DROPOFF_40.709,-73.968;1	
S_DROPOFF_40.709,-73.969;2	
S_DROPOFF_40.709,-73.995;1	
S_DROPOFF_40.709,-74.002;1	
S_DROPOFF_40.709,-74.006;1	
S_DROPOFF_40.709,-74.01;1	
S_DROPOFF_40.709,-74.013;1	
S_DROPOFF_40.709,-74.015;1	
S_DROPOFF_40.709,-74.016;1	
S_DROPOFF_40.71,-73.948;1	
S_DROPOFF_40.71,-73.958;1	
S_DROPOFF_40.71,-73.963;1	
S_DROPOFF_40.71,-73.964;1	
S_DROPOFF_40.71,-74.005;1	
S_DROPOFF_40.71,-74.006;2	
S_DROPOFF_40.71,-74.009;1	
S_DROPOFF_40.71,-74.01;1	
S_DROPOFF_40.71,-74.011;1	
S_DROPOFF_40.71,-74.015;3	
S_DROPOFF_40.71,-74.016;1	
S_DROPOFF_40.71,-74.018;1	
S_DROPOFF_40.711,-73.877;1	
S_DROPOFF_40.711,-73.945;1	
S_DROPOFF_40.711,-73.947;2	
S_DROPOFF_40.711,-73.948;1	
S_DROPOFF_40.711,-73.949;1	
S_DROPOFF_40.711,-73.95;1	
S_DROPOFF_40.711,-73.951;2	
S_DROPOFF_40.711,-73.965;1	
S_DROPOFF_40.711,-73.968;1	
S_DROPOFF_40.711,-73.985;1	
S_DROPOFF_40.711,-73.988;1	
S_DROPOFF_40.711,-74.008;2	
S_DROPOFF_40.711,-74.009;1	
S_DROPOFF_40.711,-74.01;3	
S_DROPOFF_40.711,-74.016;1	
S_DROPOFF_40.712,-73.962;1	
S_DROPOFF_40.712,-73.963;1	
S_DROPOFF_40.712,-74.006;1	
S_DROPOFF_40.712,-74.008;2	
S_DROPOFF_40.713,-73.879;1	
S_DROPOFF_40.713,-73.944;1	
S_DROPOFF_40.713,-73.948;1	
S_DROPOFF_40.713,-73.951;1	
S_DROPOFF_40.713,-73.957;1	
S_DROPOFF_40.713,-73.961;1	
S_DROPOFF_40.713,-73.989;1	
S_DROPOFF_40.713,-73.99;1	
S_DROPOFF_40.713,-74.007;1	
S_DROPOFF_40.713,-74.009;1	
S_DROPOFF_40.713,-74.011;3	
S_DROPOFF_40.713,-74.017;1	
S_DROPOFF_40.714,-73.919;1	
S_DROPOFF_40.714,-73.953;1	
S_DROPOFF_40.714,-73.956;2	
S_DROPOFF_40.714,-73.965;1	
S_DROPOFF_40.714,-73.98;1	
S_DROPOFF_40.714,-73.985;2	
S_DROPOFF_40.714,-73.99;1	
S_DROPOFF_40.714,-73.991;1	
S_DROPOFF_40.714,-73.999;1	
S_DROPOFF_40.714,-74.007;1	
S_DROPOFF_40.714,-74.008;1	
S_DROPOFF_40.714,-74.009;2	
S_DROPOFF_40.714,-74.012;2	
S_DROPOFF_40.714,-74.013;1	
S_DROPOFF_40.714,-74.014;1	
S_DROPOFF_40.714,-74.015;3	
S_DROPOFF_40.715,-73.794;1	
S_DROPOFF_40.715,-73.952;1	
S_DROPOFF_40.715,-73.954;1	
S_DROPOFF_40.715,-73.959;1	
S_DROPOFF_40.715,-73.982;1	
S_DROPOFF_40.715,-73.985;1	
S_DROPOFF_40.715,-73.987;1	
S_DROPOFF_40.715,-73.991;1	
S_DROPOFF_40.715,-73.992;2	
S_DROPOFF_40.715,-73.993;1	
S_DROPOFF_40.715,-73.997;1	
S_DROPOFF_40.715,-73.999;1	
S_DROPOFF_40.715,-74.002;1	
S_DROPOFF_40.715,-74.005;1	
S_DROPOFF_40.715,-74.007;1	
S_DROPOFF_40.715,-74.008;3	
S_DROPOFF_40.715,-74.01;2	
S_DROPOFF_40.715,-74.011;2	
S_DROPOFF_40.715,-74.013;3	
S_DROPOFF_40.715,-74.014;6	
S_DROPOFF_40.715,-74.016;1	
S_DROPOFF_40.716,-73.841;1	
S_DROPOFF_40.716,-73.941;1	
S_DROPOFF_40.716,-73.951;1	
S_DROPOFF_40.716,-73.954;1	
S_DROPOFF_40.716,-73.956;2	
S_DROPOFF_40.716,-73.987;1	
S_DROPOFF_40.716,-73.99;1	
S_DROPOFF_40.716,-73.992;1	
S_DROPOFF_40.716,-73.998;1	
S_DROPOFF_40.716,-74.0;1	
S_DROPOFF_40.716,-74.004;2	
S_DROPOFF_40.716,-74.005;2	
S_DROPOFF_40.716,-74.006;1	
S_DROPOFF_40.716,-74.008;1	
S_DROPOFF_40.716,-74.009;1	
S_DROPOFF_40.716,-74.01;1	
S_DROPOFF_40.716,-74.011;2	
S_DROPOFF_40.716,-74.013;2	
S_DROPOFF_40.716,-74.015;1	
S_DROPOFF_40.716,-74.016;2	
S_DROPOFF_40.716,-74.017;1	
S_DROPOFF_40.717,-73.956;1	
S_DROPOFF_40.717,-73.959;2	
S_DROPOFF_40.717,-73.961;1	
S_DROPOFF_40.717,-73.976;1	
S_DROPOFF_40.717,-73.99;1	
S_DROPOFF_40.717,-73.991;1	
S_DROPOFF_40.717,-73.992;1	
S_DROPOFF_40.717,-73.995;1	
S_DROPOFF_40.717,-74.004;2	
S_DROPOFF_40.717,-74.005;1	
S_DROPOFF_40.717,-74.006;1	
S_DROPOFF_40.717,-74.007;1	
S_DROPOFF_40.717,-74.008;3	
S_DROPOFF_40.717,-74.009;2	
S_DROPOFF_40.717,-74.011;1	
S_DROPOFF_40.717,-74.013;3	
S_DROPOFF_40.717,-74.015;3	
S_DROPOFF_40.718,-73.954;1	
S_DROPOFF_40.718,-73.955;1	
S_DROPOFF_40.718,-73.957;1	
S_DROPOFF_40.718,-73.96;1	
S_DROPOFF_40.718,-73.986;2	
S_DROPOFF_40.718,-73.988;2	
S_DROPOFF_40.718,-73.99;1	
S_DROPOFF_40.718,-73.991;3	
S_DROPOFF_40.718,-73.992;2	
S_DROPOFF_40.718,-73.993;1	
S_DROPOFF_40.718,-73.997;2	
S_DROPOFF_40.718,-74.0;1	
S_DROPOFF_40.718,-74.001;2	
S_DROPOFF_40.718,-74.005;1	
S_DROPOFF_40.718,-74.007;3	
S_DROPOFF_40.718,-74.008;1	
S_DROPOFF_40.718,-74.015;1	
S_DROPOFF_40.719,-73.952;1	
S_DROPOFF_40.719,-73.955;1	
S_DROPOFF_40.719,-73.956;2	
S_DROPOFF_40.719,-73.964;1	
S_DROPOFF_40.719,-73.983;1	
S_DROPOFF_40.719,-73.986;2	
S_DROPOFF_40.719,-73.988;3	
S_DROPOFF_40.719,-73.989;3	
S_DROPOFF_40.719,-73.99;4	
S_DROPOFF_40.719,-73.992;1	
S_DROPOFF_40.719,-73.996;1	
S_DROPOFF_40.719,-73.998;2	
S_DROPOFF_40.719,-73.999;1	
S_DROPOFF_40.719,-74.0;2	
S_DROPOFF_40.719,-74.002;2	
S_DROPOFF_40.719,-74.003;1	
S_DROPOFF_40.719,-74.005;2	
S_DROPOFF_40.719,-74.006;1	
S_DROPOFF_40.719,-74.008;1	
S_DROPOFF_40.719,-74.009;4	
S_DROPOFF_40.719,-74.011;1	
S_DROPOFF_40.72,-73.955;2	
S_DROPOFF_40.72,-73.96;1	
S_DROPOFF_40.72,-73.962;1	
S_DROPOFF_40.72,-73.979;1	
S_DROPOFF_40.72,-73.983;1	
S_DROPOFF_40.72,-73.984;1	
S_DROPOFF_40.72,-73.987;3	
S_DROPOFF_40.72,-73.988;5	
S_DROPOFF_40.72,-73.989;4	
S_DROPOFF_40.72,-73.99;1	
S_DROPOFF_40.72,-73.993;1	
S_DROPOFF_40.72,-73.994;3	
S_DROPOFF_40.72,-73.995;1	
S_DROPOFF_40.72,-73.996;1	
S_DROPOFF_40.72,-73.997;1	
S_DROPOFF_40.72,-73.998;1	
S_DROPOFF_40.72,-73.999;2	
S_DROPOFF_40.72,-74.0;2	
S_DROPOFF_40.72,-74.002;1	
S_DROPOFF_40.72,-74.004;1	
S_DROPOFF_40.72,-74.005;1	
S_DROPOFF_40.72,-74.006;3	
S_DROPOFF_40.72,-74.008;1	
S_DROPOFF_40.72,-74.009;3	
S_DROPOFF_40.72,-74.01;4	
S_DROPOFF_40.721,-73.869;1	
S_DROPOFF_40.721,-73.957;1	
S_DROPOFF_40.721,-73.962;1	
S_DROPOFF_40.721,-73.979;1	
S_DROPOFF_40.721,-73.982;1	
S_DROPOFF_40.721,-73.986;1	
S_DROPOFF_40.721,-73.987;5	
S_DROPOFF_40.721,-73.988;2	
S_DROPOFF_40.721,-73.989;4	
S_DROPOFF_40.721,-73.991;2	
S_DROPOFF_40.721,-73.992;1	
S_DROPOFF_40.721,-73.993;2	
S_DROPOFF_40.721,-73.994;2	
S_DROPOFF_40.721,-73.995;1	
S_DROPOFF_40.721,-73.997;2	
S_DROPOFF_40.721,-73.998;3	
S_DROPOFF_40.721,-73.999;1	
S_DROPOFF_40.721,-74.001;2	
S_DROPOFF_40.721,-74.005;3	
S_DROPOFF_40.721,-74.008;1	
S_DROPOFF_40.721,-74.01;3	
S_DROPOFF_40.722,-73.811;1	
S_DROPOFF_40.722,-73.84;1	
S_DROPOFF_40.722,-73.849;2	
S_DROPOFF_40.722,-73.946;1	
S_DROPOFF_40.722,-73.958;1	
S_DROPOFF_40.722,-73.978;2	
S_DROPOFF_40.722,-73.979;1	
S_DROPOFF_40.722,-73.98;1	
S_DROPOFF_40.722,-73.983;2	
S_DROPOFF_40.722,-73.984;3	
S_DROPOFF_40.722,-73.985;1	
S_DROPOFF_40.722,-73.986;1	
S_DROPOFF_40.722,-73.987;5	
S_DROPOFF_40.722,-73.988;2	
S_DROPOFF_40.722,-73.989;1	
S_DROPOFF_40.722,-73.992;4	
S_DROPOFF_40.722,-73.993;1	
S_DROPOFF_40.722,-73.995;1	
S_DROPOFF_40.722,-73.996;1	
S_DROPOFF_40.722,-73.997;1	
S_DROPOFF_40.722,-73.998;2	
S_DROPOFF_40.722,-73.999;1	
S_DROPOFF_40.722,-74.0;1	
S_DROPOFF_40.722,-74.001;2	
S_DROPOFF_40.722,-74.003;2	
S_DROPOFF_40.722,-74.004;2	
S_DROPOFF_40.722,-74.008;1	
S_DROPOFF_40.722,-74.01;1	
S_DROPOFF_40.723,-73.7;1	
S_DROPOFF_40.723,-73.845;1	
S_DROPOFF_40.723,-73.87;1	
S_DROPOFF_40.723,-73.942;1	
S_DROPOFF_40.723,-73.943;1	
S_DROPOFF_40.723,-73.948;1	
S_DROPOFF_40.723,-73.976;2	
S_DROPOFF_40.723,-73.979;1	
S_DROPOFF_40.723,-73.983;3	
S_DROPOFF_40.723,-73.985;1	
S_DROPOFF_40.723,-73.986;4	
S_DROPOFF_40.723,-73.988;5	
S_DROPOFF_40.723,-73.989;3	
S_DROPOFF_40.723,-73.99;5	
S_DROPOFF_40.723,-73.991;2	
S_DROPOFF_40.723,-73.993;1	
S_DROPOFF_40.723,-73.994;2	
S_DROPOFF_40.723,-73.995;2	
S_DROPOFF_40.723,-73.998;2	
S_DROPOFF_40.723,-73.999;3	
S_DROPOFF_40.723,-74.003;2	
S_DROPOFF_40.723,-74.004;1	
S_DROPOFF_40.723,-74.005;2	
S_DROPOFF_40.723,-74.006;1	
S_DROPOFF_40.723,-74.008;3	
S_DROPOFF_40.723,-74.01;1	
S_DROPOFF_40.724,-73.948;1	
S_DROPOFF_40.724,-73.977;1	
S_DROPOFF_40.724,-73.982;2	
S_DROPOFF_40.724,-73.985;3	
S_DROPOFF_40.724,-73.987;1	
S_DROPOFF_40.724,-73.988;4	
S_DROPOFF_40.724,-73.993;1	
S_DROPOFF_40.724,-73.995;1	
S_DROPOFF_40.724,-73.996;2	
S_DROPOFF_40.724,-73.997;1	
S_DROPOFF_40.724,-73.998;3	
S_DROPOFF_40.724,-74.0;4	
S_DROPOFF_40.724,-74.001;2	
S_DROPOFF_40.724,-74.002;1	
S_DROPOFF_40.724,-74.004;1	
S_DROPOFF_40.724,-74.005;1	
S_DROPOFF_40.724,-74.006;1	
S_DROPOFF_40.724,-74.008;1	
S_DROPOFF_40.724,-74.01;1	
S_DROPOFF_40.724,-74.011;2	
S_DROPOFF_40.725,-73.946;1	
S_DROPOFF_40.725,-73.977;1	
S_DROPOFF_40.725,-73.978;1	
S_DROPOFF_40.725,-73.981;2	
S_DROPOFF_40.725,-73.984;2	
S_DROPOFF_40.725,-73.985;2	
S_DROPOFF_40.725,-73.991;3	
S_DROPOFF_40.725,-73.992;2	
S_DROPOFF_40.725,-73.993;1	
S_DROPOFF_40.725,-73.994;1	
S_DROPOFF_40.725,-73.995;3	
S_DROPOFF_40.725,-73.997;3	
S_DROPOFF_40.725,-73.998;3	
S_DROPOFF_40.725,-73.999;2	
S_DROPOFF_40.725,-74.0;2	
S_DROPOFF_40.725,-74.003;2	
S_DROPOFF_40.725,-74.004;2	
S_DROPOFF_40.725,-74.005;1	
S_DROPOFF_40.726,-73.851;1	
S_DROPOFF_40.726,-73.941;1	
S_DROPOFF_40.726,-73.944;1	
S_DROPOFF_40.726,-73.951;1	
S_DROPOFF_40.726,-73.978;2	
S_DROPOFF_40.726,-73.983;3	
S_DROPOFF_40.726,-73.984;2	
S_DROPOFF_40.726,-73.985;1	
S_DROPOFF_40.726,-73.988;1	
S_DROPOFF_40.726,-73.989;1	
S_DROPOFF_40.726,-73.99;2	
S_DROPOFF_40.726,-73.992;4	
S_DROPOFF_40.726,-73.993;5	
S_DROPOFF_40.726,-73.994;1	
S_DROPOFF_40.726,-73.995;4	
S_DROPOFF_40.726,-73.996;2	
S_DROPOFF_40.726,-73.997;3	
S_DROPOFF_40.726,-73.998;4	
S_DROPOFF_40.726,-73.999;2	
S_DROPOFF_40.726,-74.002;2	
S_DROPOFF_40.726,-74.004;1	
S_DROPOFF_40.726,-74.006;3	
S_DROPOFF_40.726,-74.008;1	
S_DROPOFF_40.726,-74.009;1	
S_DROPOFF_40.727,-73.853;1	
S_DROPOFF_40.727,-73.881;1	
S_DROPOFF_40.727,-73.952;1	
S_DROPOFF_40.727,-73.977;1	
